"","V1","V2"
"1",0.860343566036496,1.02111872013659
"2",-0.891648905037545,0.822542975277457
"3",-1.04329536126682,0.277303255390369
"4",0.684875002103168,0.329700206958701
"5",0.868320933995411,-0.498316016732331
"6",0.419038236619715,0.410659967871363
"7",1.20461993211435,-0.884077011319228
"8",0.467875482475668,1.07244358580335
"9",1.07129427995595,-0.962579327886271
"10",0.942898673614446,-0.955731751553978
"11",-0.900601200118622,0.460768469887827
"12",-1.00191421884731,1.12332550390951
"13",0.489248863187159,0.365271599109976
"14",-0.961069049191486,0.657061568332474
"15",0.854416940998331,-0.778508932838683
"16",1.03489772565956,-0.657277017429239
"17",0.822844496074032,0.561072133700729
"18",0.69668968971708,0.685155491738656
"19",0.653796453798143,-0.801363285842556
"20",0.612544287743595,0.942774477955264
"21",0.853496082794398,-0.819539210321028
"22",0.906308781905273,-0.821362404036684
"23",1.10142219435753,0.770892172714937
"24",1.00734141176902,-0.684305926081114
"25",0.79506465024024,-0.692333239069436
"26",0.603775103975926,1.0152370471685
"27",0.550702972853749,-0.412829284357333
"28",0.810017912873794,-0.603888679821242
"29",0.478117508810431,-0.5945995355133
"30",-0.755696226143898,1.05364828810231
"31",0.789776716456155,-0.999656708148279
"32",-0.465775862625011,0.843271909090353
"33",-0.698744436283489,0.957177329526997
"34",0.404459509534308,-0.878672812985428
"35",0.733776837962001,-0.816683469774854
"36",-0.765617223645988,0.754472463416732
"37",0.9748420950499,-0.513197291769461
"38",1.03878640424747,-0.96490574532709
"39",1.00369679181125,0.898371195918762
"40",-1.16798092827603,0.919909718064715
"41",-0.537969732485912,0.987184725463213
"42",0.510793465285206,0.983910733344243
"43",-0.492354476242572,0.777075956333486
"44",0.81051712302285,0.620625137595911
"45",-0.916097322338021,0.911050999748503
"46",0.586573251361371,0.628399139243002
"47",0.910084293233556,1.19177645696885
"48",0.954388020096709,-0.719412790862226
"49",0.946470074752259,0.994126008092409
"50",0.850066757592383,0.344272147206461
"51",0.873497076770353,0.529432854924851
"52",-0.639392299976417,0.548408602029954
"53",0.664098676365817,1.12693908969288
"54",0.649844367178657,0.621390541839789
"55",0.851243063366595,-0.600250782687351
"56",-0.387257995648004,0.621172775397471
"57",0.828029303781172,0.596892775762966
"58",-1.02923096283876,1.24195202866758
"59",0.688029547210776,0.697786251736733
"60",0.451762452257914,-0.69510559405205
"61",0.624573076993248,-1.26667979770406
"62",0.420842733197429,-0.729289931996475
"63",0.844523638033621,-0.774396296225148
"64",0.947849162239946,-1.04443961758362
"65",0.941733905969849,-0.695133936940532
"66",1.0960758518189,-0.93344583806513
"67",-0.57181655555113,0.75180872167388
"68",0.87884473587166,1.13654681422122
"69",0.477707180057365,-0.465051528653554
"70",0.44372937736197,0.741401739973084
"71",-0.520996378800245,0.614458424224874
"72",0.834853725031178,-0.638859663959217
"73",0.767270237332202,-0.530050492489845
"74",0.788516470828509,-0.736435529590711
"75",1.04124156682696,1.00282059160865
"76",0.820401600125401,-0.986682669878647
"77",0.893958742970419,0.559549769504861
"78",0.578492162633428,1.02781196411286
"79",-0.987898808116306,0.568287580533239
"80",-0.480408800021813,0.692417966676909
"81",0.589152133965503,0.970132739664117
"82",0.716220090544865,-0.590454257094211
"83",-0.602492083634721,0.745137095120586
"84",-1.12350536293518,0.655954349960773
"85",0.435122412587243,-0.914681512557258
"86",-0.817152665049946,0.597439299134532
"87",1.09416325258518,0.878824572558482
"88",0.913269155510641,-0.799507517266073
"89",0.522688219230497,1.05396722485528
"90",0.867705271273269,1.08022996495763
"91",0.313413908473067,0.909659034080054
"92",-1.06088655762175,0.672051120784768
"93",1.15692203409122,0.612646301810177
"94",0.701447075604178,0.92103551906818
"95",0.930447678055956,0.869204737401942
"96",0.82165992386768,0.91760354017522
"97",0.556318211381504,0.868048465798093
"98",-0.62703401202019,0.567714987839332
"99",0.670856547026374,-0.261109604452961
"100",-1.05382830448753,0.925229249025145
"101",0.833613422254927,-0.849190463686542
"102",0.851317262097969,1.14865042971791
"103",1.00085619809271,0.908754969419265
"104",0.95829551978592,0.773519604179043
"105",0.463572021350839,0.771680068561041
"106",-0.554090754891737,0.52757545223453
"107",-0.753934991078693,1.0668989064933
"108",0.888957182808788,-0.86090577461345
"109",1.05505525615873,0.560773093411239
"110",0.809364809313829,-0.902533356095007
"111",0.915192959967212,-0.619876613348829
"112",0.42537836521161,-0.660175725272881
"113",0.730974187005512,0.995955974008678
"114",0.854543555492379,-0.784227125777155
"115",0.820805524004939,-1.19386751054719
"116",0.479632285021097,0.882726502679167
"117",0.797661756062858,1.11556139867812
"118",0.890977881463417,-0.494118080919432
"119",-0.917836866457056,1.08951825496056
"120",-0.906029740052674,1.05609690645923
"121",0.761535573566144,0.770939842110827
"122",0.531236422066391,0.5170940928357
"123",-0.876745393886592,0.194874206531314
"124",0.951529044164306,0.709712988516651
"125",0.774485703771337,0.897976467637335
"126",0.791319934332115,0.694437240963087
"127",0.997925724897894,0.992421918491049
"128",0.533703585253463,1.13347528137244
"129",-1.17461017921042,0.744674758621013
"130",-0.70419592867953,0.671788016029007
"131",0.878916454306346,-1.03153883086066
"132",-1.03140687694648,1.13811767205528
"133",0.840106560134656,0.437969440403534
"134",-1.06242972608663,0.586737512632031
"135",-0.734589036222407,1.23900966017098
"136",1.12494813731917,-0.651784936139522
"137",0.800810227920744,1.14856858504107
"138",0.661118300639938,-1.00960182104663
"139",1.18517858583053,-0.932816978941177
"140",-1.24425916570532,0.976623342102575
"141",0.708334802058676,0.0672588127634999
"142",1.16109721349058,-0.666343287391092
"143",0.933651699848806,0.957030755397718
"144",-0.476395412843119,0.779242684808423
"145",0.781457664164043,1.14276918421024
"146",0.60920830351019,-1.00303393716624
"147",0.471116148112111,-0.47463860599795
"148",0.69480270986963,-0.941880545059696
"149",0.955797489174152,1.1024768362418
"150",0.489332667285043,0.957951642225009
"151",0.613848796768644,0.829612570321527
"152",0.630015311844353,-0.794831049750693
"153",-1.0092572526895,0.640475025048285
"154",1.05363380519159,-0.308994579194602
"155",-0.849823469183508,0.92738176501124
"156",0.658846665009124,-0.801140266271509
"157",0.91778757650576,0.706807362811397
"158",0.985661031625299,0.639381351543222
"159",0.824435522715963,-0.711235051031056
"160",1.5359851459096,-0.722617300242612
"161",-0.628315344132737,0.500281355169211
"162",-1.00080657595009,0.820730382580553
"163",0.698454351635287,0.580866584323309
"164",-0.651790306935871,0.754236315073771
"165",0.845644889984752,-0.251549780059066
"166",-0.645240990899855,0.90395277812697
"167",-1.14206109418082,0.604910182456941
"168",0.669214156370823,0.9039530782356
"169",0.725790346553209,0.870494828756855
"170",0.905658550697528,-1.06619845384276
"171",0.887725537152683,-0.41963474997224
"172",0.545137795245197,-0.854222050401849
"173",1.08596401612675,-0.512695014932672
"174",0.978076908164561,-0.807262734902784
"175",-1.13525160645904,0.942106651145167
"176",0.675108484159083,-0.971144574253286
"177",0.976720806761784,0.682583511275789
"178",0.535841104509867,0.542186600928511
"179",1.00997486579709,-0.889248062282513
"180",0.865211924831798,-0.622091561011914
"181",0.714089345887289,0.656056230125921
"182",-0.592536121547018,0.627225182720875
"183",-0.804436604192523,0.643237015803841
"184",0.837819673993336,0.731006959874676
"185",0.631594716885607,-0.887798840900831
"186",0.804629925658803,-1.21571509067484
"187",0.76341616344544,-1.05500491230852
"188",-1.02468249400109,0.612579074211718
"189",-0.862233990940242,0.802005366590106
"190",1.01451401010549,-1.1029187442456
"191",1.04613885640742,0.722970068973557
"192",-0.856778220445479,0.586824344717126
"193",0.718694520305772,-0.719104546949593
"194",-0.74803379329469,0.629168434094704
"195",-0.97290850527785,1.04863697731412
"196",0.863973353050367,0.576619103882071
"197",-0.619799480537823,0.709749630442193
"198",-0.699247401661387,0.951739565921902
"199",0.993528252500054,-0.769637330537541
"200",0.789826876110863,0.583676464987447
"201",-0.833342620544607,0.791592190225285
"202",0.680552198220852,0.702248956035496
"203",0.817862939658274,1.1343995679118
"204",0.844728420505062,-0.991549961750538
"205",0.737211141946282,0.915617564148419
"206",0.521387280430373,0.82692856160831
"207",0.852558806696361,-1.37514127447078
"208",0.282026309155479,-1.05467328126267
"209",0.963608975195577,-0.709630579300647
"210",0.798273901320694,-0.718170875564417
"211",-1.06699663578438,0.829438789957959
"212",0.660696116934918,0.866649726457021
"213",0.808509627515438,-0.525735005240877
"214",0.575339269669502,0.570881561660176
"215",0.997566401372292,0.498391007452247
"216",0.994760898829389,-0.409547642733092
"217",0.732237788267124,-0.593725677250689
"218",0.652410166217532,-0.861246161482712
"219",1.33661060706308,-1.04549617621949
"220",0.851439601619661,-0.719140188685052
"221",0.632749014412551,1.17525836926734
"222",-0.819658162655669,0.245075061254561
"223",-0.723337016926124,0.405687022731381
"224",1.029149154758,1.03559084090366
"225",-0.478008851052911,0.804815416929794
"226",0.712131413456209,0.915967955771335
"227",0.659688141503563,-0.859693858861561
"228",0.86041356536685,0.440253398799005
"229",-1.0161931131997,0.799351017634212
"230",0.710129978579317,0.954031461268792
"231",-1.32293811989525,0.675994490947374
"232",-1.20493506949328,0.731346334886246
"233",0.903091270140167,-0.95792633691553
"234",-0.972260184306536,0.419475087861851
"235",0.842324970289184,0.948794188916805
"236",-0.85964783806687,0.980555626941068
"237",0.847211409743489,0.820976319625827
"238",-0.7622670033825,0.781982081460593
"239",0.561614583195049,0.787003236284213
"240",0.923755916483757,0.744437482380687
"241",0.643015814216899,-0.901735329282442
"242",0.463765940802454,0.766420899422788
"243",0.888532521745976,0.748557992528598
"244",-1.02591825016615,1.05714386291398
"245",0.961680886519347,-1.01320964357558
"246",0.639771091934379,-0.702133487895299
"247",0.971664430429716,-0.681572242410003
"248",-1.10378826332691,1.38247653212993
"249",0.689602297050652,-1.27258798044968
"250",0.98409907423909,0.53072347951878
"251",0.658656690800385,0.864982354860513
"252",0.891260241355915,0.499277938406858
"253",0.949857875960306,0.475158410193166
"254",0.558862637855576,1.0593444168959
"255",0.845719875321438,-0.921712011346426
"256",0.756117687025311,-0.912851129268091
"257",0.580676065917749,0.75292101269319
"258",0.788399757976378,1.0637260285963
"259",0.710771267640893,0.90863328824821
"260",-0.567079564435333,0.669530381526051
"261",0.822595435867554,-0.870810516592445
"262",0.827169040964308,0.988969153644631
"263",1.00390536816789,-0.76073634849447
"264",1.10676895806932,0.720049186654706
"265",1.1359124630778,0.409138400693196
"266",0.8587339513387,-0.985559733423425
"267",-1.2502881375078,0.491025856493703
"268",0.689116531584791,0.868864546683156
"269",-0.839111961925963,0.54444321846753
"270",0.788692408406822,0.65603289857374
